Tourist_ID,Age,Gender,Region,Travel_Group_Size,Duration_of_Stay,Season_of_Visit,Type_of_Accommodation,Purpose_of_Visit,Number_of_Previous_Visits,Spending_per_Day,Distance_from_Home_Country,Satisfaction_Rating,Weather_Conditions,Major_Attractions_Visited,Participation_in_Local_Events,Interaction_with_Locals,Recommendation_Likelihood,Social_Media_Shares,Revisit_Intention
a3b5cece-a446-4e72-b64c-911aa9ab364a,27,Other,Asian-Others,4,0.9999999999999999,Summer,Resort,Tourism,6,0.7843886167889366,1672,0.12887877400178607,Sunny,4,Yes,1.0,0.29269576074343373,0.4444444444444444,0
0cf2b69b-0577-4ea9-b899-924698de8ebb,64,Male,Asian-SAARC,1,0.3214285714285714,Fall,Hostel,Business,4,0.4926521864285669,1748,0.3268270204354502,Snowy,3,Yes,0.5,0.3224408140481544,0.5555555555555556,0
fd235def-3e5a-47e3-9560-db22c96b5edb,56,Female,South American,4,0.5714285714285714,Spring,Hostel,Family,6,0.1803873982837424,4839,0.20915794441623217,Sunny,2,No,0.0,0.43820047655903493,0.2222222222222222,0
34885a46-9088-4eaf-8977-6598203c8c25,44,Other,Asian-SAARC,2,0.03571428571428571,Fall,Resort,Tourism,3,0.7347060960140146,1459,0.49713493623415006,Sunny,0,No,0.0,0.3075574318873734,0.7777777777777777,0
8de08fc2-c3e1-4a85-946e-f10411906f50,33,Male,North American,5,0.17857142857142855,Winter,Hostel,Family,7,0.25171233991245295,4531,0.4754326506033083,Snowy,3,Yes,1.0,0.9855908928948894,1.0,0
d0243d72-3748-467f-961d-33ba350843f0,31,Female,South American,3,0.8928571428571428,Spring,Hotel,Business,9,0.490564577384044,3069,0.9016055136732682,Sunny,4,No,0.0,0.8145642601180272,0.3333333333333333,1
c63d04ee-541c-4a86-bba5-cd2fdea45c19,33,Male,Europe,8,0.14285714285714285,Monsoon,Resort,Family,9,0.07496409499524069,4060,0.033438400960480286,Cloudy,2,No,0.0,0.1646323738489516,0.3333333333333333,0
989240ac-e689-43a9-89e4-8e8c25c61c45,42,Female,Oceania,4,0.9642857142857143,Winter,Hotel,Tourism,6,0.6177198919670923,3911,0.3190390616897488,Sunny,2,No,0.0,0.005440887095860492,0.4444444444444444,0
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,69,Male,Europe,1,0.2857142857142857,Summer,HomeStay,Family,9,0.6657483830079349,4342,0.5962648894324554,Cloudy,4,No,1.0,0.042660617220674796,1.0,0
8a4b8f7c-2147-4a15-bcce-96f6250a4578,40,Male,Asian-Others,1,0.14285714285714285,Summer,HomeStay,Tourism,4,0.37834114571823335,4317,0.6044219267951624,Sunny,2,Yes,1.0,0.2441065137916836,0.8888888888888888,0
1c24220e-2cab-47e7-8c6b-66e5402adf9c,51,Other,Asian-SAARC,3,0.6071428571428571,Summer,Hostel,Tourism,5,0.9545381541465195,180,0.4795448108012077,Rainy,4,Yes,1.0,0.1142275072903958,0.7777777777777777,0
21bddb41-0699-4731-9dcf-8766a93b12cd,40,Male,North American,9,0.8928571428571428,Winter,HomeStay,Tourism,4,0.8742217873166591,2832,0.815626643452765,Snowy,2,Yes,0.0,0.533619337185873,0.6666666666666666,1
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,67,Female,South American,7,0.6785714285714285,Winter,Hotel,Business,6,0.7078643101845108,2809,0.06146586833213982,Rainy,1,Yes,0.5,0.858543734896328,0.4444444444444444,0
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,37,Female,South American,2,0.2857142857142857,Winter,HomeStay,Family,1,0.7135799172360019,2522,0.8154485807801992,Sunny,4,Yes,0.0,0.7371989121921614,0.8888888888888888,1
20733f6d-0d6a-45b3-83ef-20162c9b662e,23,Other,Asian-SAARC,9,0.5714285714285714,Spring,Hotel,Business,4,0.2519702997786383,3741,0.49419647370235786,Sunny,3,No,1.0,0.21562869936149312,0.8888888888888888,0
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,26,Female,North American,2,0.9285714285714285,Spring,Hostel,Family,9,0.6566988048455256,4699,0.13261925150283985,Cloudy,1,Yes,0.5,0.39947012425919803,1.0,0
72c22a16-79eb-4168-9045-56e5bee3eb79,67,Female,Asian-SAARC,3,0.5714285714285714,Summer,Hostel,Business,2,0.19773263841111405,767,0.885776255346734,Sunny,3,Yes,0.5,0.5081544838824684,1.0,1
97fa7f04-8363-4007-9cae-9610c72c1fe3,15,Female,Asian-Others,2,0.39285714285714285,Fall,Hotel,Education,8,0.1434873795215842,2596,0.648920776860551,Sunny,2,No,1.0,0.8107150167286116,0.1111111111111111,1
38b77c07-80fb-4296-b3b6-a09b1beaf6ac,15,Male,Europe,3,0.2142857142857143,Summer,HomeStay,Tourism,5,0.9996183526907111,3599,0.16245240147914822,Sunny,3,No,0.5,0.8396545766427732,0.3333333333333333,0
ba2c98ce-0b19-488e-9d77-a45ef206c269,61,Male,South American,6,0.9285714285714285,Monsoon,Hostel,Tourism,9,0.6222326812063778,3598,0.032346414172607196,Rainy,1,No,0.5,0.9103094076448933,0.7777777777777777,0
a8addf36-ddf2-45eb-a8a3-f341c8819065,48,Female,Asian-Others,9,0.07142857142857142,Spring,Resort,Business,2,0.43069555438041596,1544,0.1399800870036814,Cloudy,4,Yes,1.0,0.5095066371647612,0.0,0
a4b1f991-7542-4646-8d37-a539857dd3b3,46,Other,Europe,9,0.3214285714285714,Winter,Hostel,Education,6,0.28776096259625505,1445,0.6084245864338793,Rainy,0,No,0.5,0.6946884676986845,0.4444444444444444,0
ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,68,Male,Asian-Others,7,0.03571428571428571,Spring,HomeStay,Tourism,3,0.603762818816065,1289,0.17822841638245104,Cloudy,3,No,0.5,0.1117345419199483,0.7777777777777777,0
6d204496-66d0-4371-98e8-8ebb7a9e8eef,62,Other,North American,3,0.8571428571428571,Winter,Resort,Family,2,0.04900413014096437,558,0.22477038647690298,Rainy,0,No,1.0,0.5655964873464101,0.1111111111111111,0
b65feea9-7d82-4264-9ba3-62e7afa415e5,39,Female,South American,4,0.07142857142857142,Monsoon,HomeStay,Business,7,0.09412673008818938,1312,0.02382265703584477,Sunny,3,Yes,0.5,0.24873868274280816,0.1111111111111111,0
e63658c9-12d0-498d-b18d-4d05e8e22743,54,Female,Asian-SAARC,6,0.5357142857142857,Monsoon,Hotel,Tourism,3,0.032254283722423324,4659,0.7227418353672342,Rainy,3,No,0.5,0.43191444266190604,0.7777777777777777,0
25f934bf-9bb9-4155-9275-eb9414aeaf5c,59,Male,Asian-SAARC,5,0.03571428571428571,Spring,Resort,Tourism,0,0.4989306204369103,1011,0.8103169311826434,Rainy,4,No,0.5,0.6344146470138744,1.0,1
9fd34579-4667-42ce-a04e-178c10d08d11,67,Female,Europe,2,0.9642857142857143,Winter,HomeStay,Business,5,0.6004464232827645,1125,0.7967788543244377,Cloudy,2,Yes,0.5,0.25703963967314547,0.8888888888888888,0
b64fa54a-8c61-4654-95da-75c1a21150f9,15,Male,Oceania,6,0.8214285714285714,Monsoon,Resort,Business,9,0.06190042010191156,2511,0.12641669529987845,Cloudy,1,No,1.0,0.05207014725420209,0.6666666666666666,0
98eeac2b-fe9f-4caa-a182-f347533f5a72,30,Female,North American,3,0.3214285714285714,Summer,HomeStay,Family,0,0.7211582082139283,171,0.903403924699752,Rainy,1,Yes,0.0,0.010084407483601829,0.7777777777777777,0
816bcb9f-7426-4193-8b7e-6b3c87d292a6,53,Female,Europe,8,0.17857142857142855,Summer,Resort,Family,4,0.22994651585355985,2785,0.6720080955495736,Cloudy,1,Yes,0.0,0.022019905019199176,0.4444444444444444,0
cb08587d-1963-426d-ae21-8b099afd4015,19,Male,Oceania,2,0.75,Winter,HomeStay,Tourism,6,0.6851071369404144,1293,0.8976220863423384,Cloudy,2,No,0.5,0.008198737395391828,0.0,0
a79b44b6-da50-4fed-9d4a-3d81b3a7d0e0,36,Male,Asian-Others,1,0.8928571428571428,Spring,Hotel,Tourism,5,0.9820339130438659,1948,0.44652578528175946,Cloudy,0,Yes,1.0,0.11028803731774381,0.3333333333333333,0
8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,43,Male,North American,9,0.35714285714285715,Monsoon,Resort,Business,1,0.6910161520462433,2484,0.4363036407150306,Snowy,1,No,1.0,0.23952801094287637,0.1111111111111111,0
6e191042-370b-4063-9d90-e79eb888f6ed,69,Female,Asian-Others,3,0.7857142857142857,Spring,Resort,Tourism,3,0.883252947458548,2122,0.7844472899818488,Cloudy,0,No,0.5,0.22124577118703972,0.2222222222222222,0
69efafb1-3a7e-4e14-a359-eee173991a47,17,Female,South American,1,0.2142857142857143,Summer,Resort,Tourism,1,0.9483090326167568,3841,0.09209098906416208,Snowy,2,No,0.0,0.9874511483905483,0.2222222222222222,0
66132e69-7418-4109-93d1-bf0f56c438e4,26,Other,North American,7,0.9285714285714285,Monsoon,Resort,Business,0,0.4865021628042199,4848,0.5203585020143419,Snowy,2,No,0.5,0.3061001652835912,0.8888888888888888,0
50032b35-1857-4baf-bac7-e2b96a7e4c36,40,Male,Oceania,5,0.9999999999999999,Spring,Hotel,Tourism,2,0.702243999733169,1398,0.8363788375451525,Cloudy,4,Yes,1.0,0.12736781431525848,1.0,0
4140752c-aa44-4259-9001-8b7b6d4067f4,30,Female,South American,5,0.5,Fall,Resort,Tourism,2,0.8520048285503434,4202,0.8301771539017861,Rainy,1,No,1.0,0.5458538308215863,0.3333333333333333,1
afd380c4-2713-482c-b41e-a3ac5fd23109,65,Female,Asian-SAARC,1,0.17857142857142855,Winter,Hostel,Education,6,0.35625866243827176,1004,0.9563210752822163,Cloudy,4,No,0.0,0.8585059364726723,0.1111111111111111,1
175a81ec-112f-4612-b969-9ed2ec48bf55,51,Male,Oceania,9,0.6785714285714285,Winter,Hotel,Family,0,0.26097290787596994,3126,0.6980438879422265,Sunny,1,No,1.0,0.6784607487760077,0.2222222222222222,1
6e8f75a1-17dd-4d81-95da-705cd4ef00aa,36,Other,Europe,7,0.9285714285714285,Fall,Hostel,Business,8,0.9467078524981475,2128,0.20674884973555283,Rainy,2,Yes,1.0,0.2961679787774836,0.2222222222222222,0
5f65c8ce-bd21-4c11-be9d-61ee18b87245,43,Male,Asian-SAARC,8,0.2857142857142857,Summer,Resort,Education,5,0.7262411970324255,4811,0.01895538917606676,Snowy,2,Yes,1.0,0.561920663371143,0.6666666666666666,0
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,28,Other,Asian-SAARC,9,0.75,Monsoon,HomeStay,Family,3,0.2192252336395475,2720,0.4788332317460168,Snowy,3,No,0.0,0.7152866399676865,0.7777777777777777,0
8fca7b6a-8fc4-4092-b4e5-59e596229348,42,Female,Europe,6,0.6785714285714285,Winter,Hostel,Family,2,0.44880516860759523,2746,0.5131767378230798,Rainy,3,Yes,1.0,0.7285460656269188,0.5555555555555556,1
692ac139-1f4a-4ca1-ab85-fd595463adc7,19,Other,North American,5,0.39285714285714285,Fall,Resort,Family,2,0.7964441031675533,4965,0.23929333981075482,Rainy,2,Yes,0.5,0.6669293412994582,0.3333333333333333,0
f0ede303-aa53-419c-9fa4-bb9f5a856750,61,Female,Asian-SAARC,6,0.6428571428571428,Fall,Hostel,Education,1,0.5468610810349301,2389,0.12354134952584134,Cloudy,2,No,0.0,0.8713694876877545,0.5555555555555556,0
ea74bb18-de3b-496f-ac45-96f6c012a0ff,63,Male,Oceania,2,0.6785714285714285,Summer,Resort,Education,1,0.6498303263775157,3972,0.5857982678585548,Snowy,0,No,0.5,0.8706639408580752,0.0,1
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,44,Male,South American,4,0.07142857142857142,Summer,Resort,Family,9,0.753727290369398,1585,0.7641336539886934,Sunny,0,No,0.5,0.5792553228545582,1.0,1
1a85910d-5a05-4c11-8ffc-a6b199b479d4,60,Male,Asian-SAARC,3,0.5,Spring,Resort,Tourism,4,0.6218656528942734,3251,0.9934021807876264,Cloudy,4,No,0.0,0.4300523949855949,0.7777777777777777,0
279c658a-3676-4ce5-81e5-c9f693f277cc,66,Other,Oceania,7,0.03571428571428571,Winter,HomeStay,Tourism,8,0.539871972610299,1540,0.7581709719021568,Rainy,3,No,0.5,0.6419406253056646,0.0,0
d8e7012f-3968-4c81-bb70-c3b8a81fdec3,19,Female,Asian-Others,9,0.7142857142857143,Spring,Hostel,Education,1,0.7495701373157071,865,0.7935578923628345,Snowy,3,Yes,0.0,0.8187277600526502,0.4444444444444444,1
8e676a01-d86a-4460-99a1-120e1bb43332,26,Male,Oceania,5,0.03571428571428571,Fall,Hotel,Education,1,0.7275017131203642,4579,0.6160998943653031,Rainy,2,No,0.5,0.005498883764496559,0.1111111111111111,0
47503f1d-c33a-4f6c-9d69-1fba5e187b24,30,Male,South American,6,0.75,Monsoon,Hotel,Education,5,0.6297349887533474,2538,0.9861590439175675,Rainy,2,No,0.0,0.9926558447218911,0.5555555555555556,1
6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,40,Female,Oceania,2,0.07142857142857142,Monsoon,Hotel,Family,9,0.3594416401687116,4192,0.6396333902495187,Rainy,4,No,1.0,0.18288647414199313,0.8888888888888888,0
c4767556-f97b-42dd-8f9b-72aed85c16bd,40,Male,Europe,3,0.17857142857142855,Summer,Hotel,Tourism,1,0.405500165053876,4883,0.8602864812810815,Cloudy,3,No,1.0,0.47047826673559945,0.4444444444444444,0
accb461a-9d13-4363-9f29-4a8bd1846c39,62,Female,South American,3,0.5,Monsoon,Resort,Education,3,0.9705663970444766,1249,0.9459561335503964,Sunny,0,No,0.5,0.8725898016117751,0.3333333333333333,1
9be71737-06b8-4231-8e86-7f3ca487eeab,35,Female,North American,9,0.9285714285714285,Monsoon,Hostel,Education,5,0.11184546187025869,3665,0.9300042374259528,Sunny,1,Yes,1.0,0.22506780013306835,0.1111111111111111,0
b18753e6-d457-4ad9-a867-a096edd877c8,53,Female,Asian-Others,7,0.3214285714285714,Monsoon,Hostel,Business,4,0.2680860445245066,4242,0.3806743236650397,Snowy,4,No,0.0,0.477029894487473,0.2222222222222222,0
45f50c52-2e2f-4f77-8769-79d644777442,50,Female,Europe,8,0.2857142857142857,Fall,HomeStay,Family,0,0.4921572748724229,2072,0.07743152783355062,Rainy,1,Yes,0.5,0.1325334605099353,0.5555555555555556,0
ebe9e207-4f19-4ec0-832d-4526b3e4110a,47,Female,North American,9,0.0,Monsoon,Hostel,Business,5,0.8367533913696035,2766,0.17079388244859442,Sunny,0,No,1.0,0.395243716886989,0.7777777777777777,0
2e709838-0190-4620-99dc-abd056febfb9,44,Other,Oceania,6,0.5357142857142857,Monsoon,Hostel,Tourism,0,0.16317514176838605,563,0.057961345129859565,Rainy,0,No,1.0,0.1771234157886661,0.7777777777777777,0
a847bce7-90fa-4b57-a4ac-2130deaf528d,51,Male,South American,4,0.17857142857142855,Monsoon,Hostel,Business,2,0.2765423266851121,4318,0.10420963096138522,Snowy,1,No,0.5,0.3637692486879395,0.4444444444444444,0
bdb025ff-2451-45a4-91d0-59b26699cd99,37,Other,Asian-Others,1,0.2857142857142857,Spring,HomeStay,Business,9,0.06522146121310916,2281,0.18359208533071378,Rainy,4,Yes,1.0,0.37361381506389457,0.4444444444444444,0
177d6e7e-07d9-44ce-b8c8-8faea2178f84,24,Male,Europe,8,0.9285714285714285,Fall,Hotel,Business,4,0.7059071372821876,1742,0.3402881029217908,Sunny,1,No,1.0,0.9938305916777658,1.0,0
604e46cb-3712-42d1-87cd-b6a1bf012e32,68,Other,North American,7,0.10714285714285714,Summer,Hostel,Family,9,0.23776696625329607,3988,0.5430607591239209,Rainy,4,No,0.5,0.9954741834375299,0.2222222222222222,0
284bf962-5744-4596-b422-21676b7a2460,19,Female,North American,2,0.9285714285714285,Spring,HomeStay,Tourism,4,0.38834947562075206,940,0.7114750350260298,Sunny,4,No,1.0,0.11472290764125373,0.6666666666666666,0
530ac1c7-b8ba-4368-8fc7-77685ebbcca5,50,Male,Asian-Others,8,0.9642857142857143,Winter,HomeStay,Business,9,0.44341903108035896,2754,0.20991066036222253,Snowy,2,No,1.0,0.7264085942570916,0.5555555555555556,0
98a21f1c-914d-4fae-b100-13a7c6deb2f0,48,Male,Oceania,5,0.03571428571428571,Fall,Resort,Family,5,0.8913801553208672,4218,0.6722520641404773,Rainy,3,No,1.0,0.051630207222304575,0.0,0
27d415b6-0d77-45a0-a222-b6a615bfbe97,66,Other,Asian-Others,7,0.9999999999999999,Fall,HomeStay,Tourism,9,0.4110226611897384,665,0.7040400482292735,Sunny,3,No,1.0,0.030058997944532345,0.3333333333333333,0
0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,45,Other,North American,4,0.10714285714285714,Winter,Hotel,Education,7,0.1447101271474251,1064,0.5581678360477966,Snowy,0,No,0.5,0.10526274108686828,0.5555555555555556,0
716fda0a-45a8-4829-94e2-86e5ac8936bc,24,Male,Asian-SAARC,5,0.0,Winter,Hostel,Business,4,0.5240953104916026,2382,0.9037211792385532,Rainy,2,Yes,0.0,0.9661226659450967,0.5555555555555556,1
9b69554d-7c54-435f-ac8c-3b6aa974d079,33,Other,Europe,8,0.6428571428571428,Winter,HomeStay,Tourism,0,0.9630800163674832,1095,0.10981656105351575,Snowy,3,No,0.0,0.9414802854737879,0.2222222222222222,0
372f871a-45ee-432d-aa07-f2137129cec7,46,Other,Asian-Others,1,0.8928571428571428,Summer,Hotel,Business,4,0.6075309488352701,1287,0.1760501224088962,Sunny,4,No,1.0,0.19392960641423582,0.5555555555555556,0
585d3f86-1d23-44e6-8329-20b7c143f426,15,Other,North American,1,0.8571428571428571,Monsoon,HomeStay,Education,2,0.9835251540605331,4411,0.42800020017332474,Rainy,4,No,1.0,0.16164756577860437,1.0,0
ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,19,Female,Oceania,4,0.3214285714285714,Fall,HomeStay,Tourism,3,0.841134423800182,3354,0.12555989607977291,Rainy,1,Yes,0.0,0.2405752443656812,0.5555555555555556,0
86e52753-7c93-46cc-97d7-a560adb14670,59,Female,North American,3,0.7142857142857143,Monsoon,HomeStay,Family,7,0.035365763773684236,756,0.5658540503944195,Rainy,1,Yes,1.0,0.5158135689562763,0.8888888888888888,1
3873e57f-0ba0-48e8-8ef4-92c1aac93316,18,Other,Oceania,2,0.5,Monsoon,HomeStay,Tourism,6,0.6582844031611159,3082,0.3976869090952442,Snowy,4,No,0.0,0.5700157948462937,0.8888888888888888,0
0e0630cd-996d-4c50-bc04-a168652ffb49,30,Other,Asian-Others,3,0.9285714285714285,Winter,HomeStay,Family,4,0.286362228674542,1213,0.28369823054206533,Snowy,4,Yes,0.5,0.2216179936424744,0.1111111111111111,0
f200c261-4d29-41ab-b455-12f701f7c7ec,38,Female,Oceania,1,0.75,Summer,Hotel,Tourism,1,0.5594247236942963,4506,0.16890694693710898,Sunny,1,No,0.5,0.7570878404337742,0.3333333333333333,0
c3a00c6f-2321-41e1-8471-04c036136e15,30,Female,South American,1,0.6428571428571428,Spring,Hostel,Family,5,0.2789347614570635,656,0.33452271789690935,Cloudy,3,No,0.5,0.3096501497717399,0.8888888888888888,0
1eb74b56-53ff-43a2-8a19-35014169b9fc,69,Male,South American,6,0.5357142857142857,Summer,Hostel,Education,5,0.3485141388221922,3119,0.6075846211700191,Rainy,0,Yes,0.5,0.922732640888361,0.3333333333333333,1
6e3f683a-bf3c-4140-bf54-a51101fa964e,16,Male,South American,5,0.7142857142857143,Monsoon,Hostel,Education,9,0.923259742463164,2404,0.5753584600743581,Rainy,1,No,0.5,0.6571055111621908,0.7777777777777777,1
88575117-6155-4667-a112-507c2cfa55b0,63,Female,Asian-SAARC,8,0.9285714285714285,Summer,Hostel,Education,9,0.20617612940111896,2680,0.16253084148720146,Sunny,3,Yes,0.5,0.43655256736114934,1.0,0
8f0881ee-8011-416b-bae8-8926b423ccde,42,Other,Asian-Others,2,0.8214285714285714,Winter,Hotel,Tourism,5,0.8741619372808055,151,0.12376407267421266,Rainy,3,Yes,0.0,0.7904044610233059,0.2222222222222222,0
5aaab32f-ce63-42b6-ab05-347fd556b37d,46,Other,North American,4,0.75,Spring,Resort,Education,8,0.029853525609364592,1461,0.025362179065287482,Snowy,3,Yes,1.0,0.8184301399000421,0.2222222222222222,0
bdf66ba5-dc9c-46de-a5a6-74c212738a23,41,Other,North American,8,0.10714285714285714,Winter,Resort,Business,7,0.09031931474775,1294,0.011087968073281149,Snowy,2,No,0.0,0.2905628843784306,0.8888888888888888,0
75b27455-04cc-4ede-afac-16730ad45230,34,Other,Asian-SAARC,6,0.03571428571428571,Spring,Hotel,Education,7,0.854712723858247,4119,0.8798752518177774,Rainy,2,No,0.5,0.33983635603490325,1.0,0
5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,38,Male,Oceania,1,0.8571428571428571,Monsoon,Hotel,Family,0,0.6304191519445161,3238,0.043804042280807615,Rainy,3,No,1.0,0.9365678502316334,0.7777777777777777,0
67884209-92ca-425a-ade5-93329364f3d0,26,Female,Asian-SAARC,4,0.42857142857142855,Spring,HomeStay,Family,4,0.7471901386808484,1748,0.7310456774976353,Snowy,4,No,1.0,0.16471879504815176,0.0,0
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,64,Other,Oceania,1,0.9642857142857143,Spring,HomeStay,Family,6,0.2089527763182118,771,0.8720372598469545,Rainy,2,No,0.5,0.042027244910504885,1.0,0
f758dce2-0556-4aea-a7b0-32831d7c0098,49,Male,Oceania,2,0.0,Spring,HomeStay,Tourism,5,0.536873772862867,877,0.09685867840307041,Snowy,1,No,0.5,0.45427127145840485,0.1111111111111111,0
f296d9f0-cd23-42c2-abff-e17b532401fc,47,Other,Europe,5,0.5714285714285714,Summer,Hostel,Business,4,0.7371654222550766,2379,0.4356491469463184,Cloudy,2,No,0.5,0.8017116611127799,0.2222222222222222,0
b08a4895-d4ff-4666-b5c8-e90d9e3d750d,47,Female,North American,8,0.42857142857142855,Summer,HomeStay,Education,7,0.6271747330047053,3122,0.9625011783593588,Cloudy,4,Yes,0.5,0.7721455454501803,0.1111111111111111,1
6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,65,Male,South American,8,0.10714285714285714,Monsoon,Resort,Business,2,0.4714381574473968,1960,0.8341296316518607,Rainy,0,No,0.5,0.9201298031208319,0.2222222222222222,1
6f887f28-3e49-4d09-9b19-d8b8d8302081,57,Female,Oceania,3,0.2142857142857143,Spring,Hostel,Business,5,0.9599033358346053,3239,0.4891380996328376,Rainy,2,No,0.5,0.533481773499461,0.7777777777777777,0
1422373f-8622-48d1-a683-e10796c044d0,51,Female,Europe,4,0.5714285714285714,Fall,HomeStay,Family,4,0.6760559723547434,1174,0.7624463690526176,Rainy,3,No,1.0,0.09998918026261944,0.5555555555555556,0
beed10b6-4f6e-474b-9eda-b0276550f74a,26,Male,North American,6,0.2857142857142857,Monsoon,Hostel,Family,7,0.9078298222731848,1816,0.8333673650694016,Snowy,3,Yes,0.5,0.5890157669371331,0.6666666666666666,1
c77444cb-5543-4c3c-b8b8-f24e56ea57b3,17,Male,South American,3,0.10714285714285714,Spring,Resort,Family,3,0.7297109086171562,1383,0.34723195865778356,Cloudy,3,Yes,0.5,0.7788785922433613,1.0,0
a21b0307-82af-485c-938d-994c2b0abedd,15,Male,Oceania,2,0.6428571428571428,Spring,HomeStay,Tourism,7,0.7354083598087012,4786,0.8922376890600615,Cloudy,0,Yes,1.0,0.09324708276989502,1.0,0
31a3ac4d-828c-47e7-87d5-b7be1d30d990,47,Male,Oceania,6,0.0,Summer,Resort,Business,9,0.07945258886575161,2086,0.4698762940393163,Sunny,4,No,0.0,0.17264167531607646,0.5555555555555556,0
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,54,Male,Asian-SAARC,5,0.3214285714285714,Monsoon,Resort,Business,1,0.3591165956676455,2733,0.5273030391729492,Sunny,1,Yes,0.5,0.01214290559582834,0.0,0
a53bc024-d1a6-4d87-b54e-2019ba35844e,24,Male,Asian-SAARC,5,0.10714285714285714,Spring,Resort,Tourism,8,0.8584099666547129,1101,0.9999663111814879,Rainy,4,Yes,1.0,0.5939834585791043,0.2222222222222222,1
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,57,Male,North American,5,0.2857142857142857,Spring,HomeStay,Tourism,8,0.23215702686689282,1146,0.843308754700378,Snowy,0,No,1.0,0.8873065650444572,0.0,1
2c6a6e9a-3280-47a1-8187-222b257d5e52,58,Other,South American,5,0.42857142857142855,Monsoon,Hotel,Tourism,9,0.1149678257840505,2276,0.36099722184898286,Rainy,3,No,0.0,0.6710575979976058,1.0,0
c257cf73-c29d-482b-a722-796e9a36d1ec,43,Female,Oceania,3,0.4642857142857143,Fall,HomeStay,Business,9,0.32573204818921775,2438,0.009004607682872201,Cloudy,4,No,0.5,0.9826907257744649,0.8888888888888888,0
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,27,Male,North American,7,0.3214285714285714,Monsoon,Resort,Business,5,0.21998157379480793,1955,0.6258287948297664,Rainy,1,Yes,0.5,0.06292767359448809,0.8888888888888888,0
76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,26,Other,North American,6,0.17857142857142855,Monsoon,HomeStay,Family,3,0.9253808763215315,600,0.7036938409891488,Rainy,3,No,0.5,0.9035866506024711,0.4444444444444444,1
9458054e-c287-4f06-9050-f7efc1235c91,45,Other,Asian-Others,4,0.5357142857142857,Fall,Resort,Family,3,0.8680146770156921,2333,0.6504972322596263,Cloudy,1,No,1.0,0.8145806345532447,0.3333333333333333,1
e1cde87f-ec95-4f87-ae5e-c36572eb7474,60,Other,Asian-SAARC,2,0.17857142857142855,Monsoon,Hotel,Business,5,0.499444417330962,4674,0.9680695350806049,Cloudy,2,No,0.5,0.3143423607834135,0.8888888888888888,0
fc8d5b93-a2a2-491f-a49b-1cd99082889b,16,Female,South American,9,0.5714285714285714,Spring,Hostel,Family,4,0.0607636485102971,2639,0.863008616426277,Cloudy,1,No,0.5,0.9741701808351718,0.8888888888888888,1
f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,65,Male,Oceania,1,0.3214285714285714,Monsoon,Hotel,Tourism,5,0.7144908978262309,4708,0.44819967601360755,Cloudy,3,No,0.5,0.2880169325855906,0.2222222222222222,0
70944bdb-26a5-44e3-90ee-7a92a09151e0,64,Other,North American,4,0.6071428571428571,Fall,Hotel,Education,6,0.6232692878315268,3814,0.06160140317748966,Sunny,2,No,0.5,0.8898790130784667,0.4444444444444444,0
a1a27485-7134-4c2a-b80b-3657117b355b,49,Female,Oceania,1,0.9285714285714285,Winter,Hostel,Family,6,0.9706826093336623,2432,0.47547077476720223,Snowy,3,Yes,0.0,0.8813158220572805,0.2222222222222222,0
97674900-4651-4367-8bdc-43184d85a3d2,37,Female,Asian-Others,6,0.75,Monsoon,HomeStay,Business,8,0.5587605914443206,700,0.6890007164138079,Snowy,3,No,0.0,0.7581235209200924,1.0,1
12fe28bf-81e0-4489-9a18-e2a30e614bcd,31,Female,South American,4,0.6071428571428571,Summer,Hostel,Family,7,0.3360277277939537,4384,0.60733467508866,Cloudy,2,Yes,0.0,0.5637765040474391,0.1111111111111111,0
09a0a0f6-73b0-4091-b634-c1694f76e388,40,Other,North American,5,0.07142857142857142,Spring,HomeStay,Family,5,0.518797942936443,1088,0.5376494450338394,Snowy,1,Yes,0.5,0.11994367331290656,0.0,0
497de16d-d4ea-420a-9e65-96540e9058b6,22,Male,Oceania,5,0.6785714285714285,Spring,HomeStay,Family,5,0.9793980129655361,1981,0.46821925750245963,Snowy,0,No,0.5,0.5322518318501708,1.0,0
